ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units
55,SINGH FREIGHT INC,FRENCH CAMP,CA,(510) 735-8788,MC1451984,3923495,,,,20
55,ROYAL LOGISTIC INC,FRESNO,CA,(559) 906-7178,MC1474075,3956305,,,,5
55,BLACK ROSE PRODUCTION HOUSE LLC,BUFFALO,NY,(716) 517-1942,MC1410549,3861157,,,,1
55,MA TRANSPORT SOLUTIONS INC,GILBERT,AZ,(520) 442-2466,MC1394449,3837631,,,,1
55,LEVELS  TRANSPORTATION  INC,PENNSAUKEN,NJ,(856) 676-1320,MC1421708,3877766,,,,1
55,HYPER SONIC TRANSPORT INC,LOS ANGELES,CA,(323) 424-8520,MC1402803,3849691,,,,1
55,G&V GUILLEN FREIGHT LLC,WINDSOR,CA,(559) 385-6866,MC1476172,3959523,,,,1
55,BUNNY EXPRESS LOGISTICS INC,TUJUNGA,CA,(818) 927-9246,MC1443667,3910975,,,,1
55,RAPID ROADWAYS INC,NEWARK,CA,(510) 479-5545,MC1470963,3744931,,,,1
55,ROADMAP DISPATCH INC,WARMINSTER,PA,(631) 992-4417,MC1446926,3915891,,,,3
55,BACHAN TRANSPORT INC,ONTARIO,CA,(714) 747-5543,MC1456620,3930486,,,,1
55,4 WAY RUNNER LLC,HIALEAH,FL,(786) 681-5538,MC1429220,3889050,,,,1
55,R & B MOBILE TRANSPORTATION LLC,BLUE ROCK,OH,(740) 562-5313,MC1402193,3848811,,,,2
55,"ALEXANDER AND SANDERS, LLC",CHARLOTTE,NC,(980) 408-6799,MC1382895,3821340,,,,1
55,CHAURA TRANSPORTATION INC,SUMMIT ARGO,IL,(331) 808-1998,MC1388366,3829118,,,,30
55,BLUE FREIGHT LOGISTICS INC,POMONA,CA,(310) 882-9472,MC1477945,3962098,,,,1
55,SS DHILLON TRANSPORT INC,MODESTO,CA,(350) 600-2410,MC1387590,3828015,,,,1
55,ARSENAL TRANS INC,ARLINGTON HTS,IL,(310) 904-3143,MC1443032,3910008,,,,10
55,IMPACT TRANSPORTERS CORP,FRESNO,CA,(559) 903-1944,MC1400604,3846497,,,,10
55,OUT OF HARMS WAY LLC,SCOTTSDALE,AZ,(623) 806-9924,MC1443946,3911351,,,,1
55,E&F NESTING LLC,MARIETTA,GA,(470) 353-8980,MC1484346,3971759,,,,2
55,REBEL TRANS INC,NEWARK,CA,(510) 676-2711,MC1527961,2853542,,,,1
55,RUIFENG TRANSPORTATION INC,BELL GARDENS,CA,(626) 669-5028,MC1511530,4013032,,,,5
55,LOADMASTER FREIGHT INC,PHILADELPHIA,PA,(267) 777-9393,MC1495939,3989087,,,,6
55,DIAGEON INC,CHINO HILLS,CA,(213) 800-2852,MC1569312,4109483,,,,1
55,BIG BROTHER TRANS INC,ELK GROVE,CA,(408) 464-4200,MC1572511,4114864,,,,2
55,LASSEN EQUIPMENT INC,GERBER,CA,(530) 200-7382,MC1530989,3538268,,,,4
55,"FREIGHT FORT, LLC",DUBLIN,OH,(929) 261-6344,MC1529358,4041351,,,,11
55,C&H FREIGHT HAULERS LLC,SAINT LOUIS,MO,(314) 913-6316,MC1570699,3981358,,,,6
55,ARRUEBO TRANSPORT INC,MIAMI,FL,(786) 521-4556,MC1516649,3766806,,,,1
55,GBW TRANSPORT INC,ARCADIA,CA,(626) 606-6733,MC1524632,4033730,,,,1
55,KOT'S DISTRIBUTORS LLC,WHITE PLAINS,NY,(347) 863-9102,MC1570089,4110763,,,,3
55,TARZAN FREIGHT SERVICES INC,CHINO HILLS,CA,(626) 516-0036,MC1535871,4052349,,,,4
55,508 ACCESS LLC,BUSHKILL,PA,(718) 751-0508,MC1522112,4029722,,,,1
55,ANTONIO AND SONS TRANSIT LLC,MADERA,CA,(559) 612-2465,MC1520421,4027033,,,,2
55,Z&E LOGISTCS LLC,NEWARK,NJ,(862) 290-8072,MC1580285,4128257,,,,1
55,AHAAN TRANS INC,TURLOCK,CA,(209) 292-0633,MC1573847,4117089,,,,11
55,BAINS ROADLINES INC,MANTECA,CA,(559) 720-3387,MC1560698,4094747,,,,2
55,GSJ EXPRESS INC,FRESNO,CA,(559) 580-7092,MC1562873,4098417,,,,1
55,WIND HORSE LOGISTICS INC,LATHROP,CA,(209) 804-9394,MC1556705,4088060,,,,3
55,MKT EXPRESS INC,PALOS HILLS,IL,(708) 930-9663,MC1531215,4044499,,,,2
55,SHIV SHAKTI TRANSPORT INC,FRESNO,CA,(559) 214-3908,MC1567626,4106550,,,,1
55,NEXUS ARIA INC,FAIRPORT,NY,(585) 284-2023,MC1506597,4005448,,,,2
55,CORNERSTONE TOWING INC,PHILADELPHIA,PA,(215) 791-5390,MC1562584,4097918,,,,2
55,DHANJU XPRESS INC,STOCKTON,CA,(209) 244-4457,MC1521133,4028142,,,,1
55,FREIGHT SOLUTIONS INC,MIAMI,FL,(615) 967-1407,MC1557484,4089381,,,,6
55,TRANSISTIONS INC,MURRIETA,CA,(951) 561-3449,MC1537960,4055879,,,,4
55,MOUNTAIN VIEW AUTO & TRUCK REPAIR LLC,CHAMBERSBURG,PA,(717) 496-9254,MC1560115,3343985,,,,8
55,ELEVATION T&D CONTRACTING LLC,PONTIAC,MI,(248) 445-2199,MC1585890,4137916,,,,6
55,HO LEE EXPRESS INC,LOS ANGELES,CA,(213) 310-2211,MC1542290,4063497,,,,1
55,J C BEDOYA TRANSPORTATION LLC,NOKOMIS,FL,(908) 590-0393,MC1523837,4032425,,,,1
55,BTW LOGISTICS CORP,PLAINFIELD,IL,(773) 710-8222,MC1533337,4048103,,,,1
55,BNR TRANS INC,NILES,IL,(312) 678-1277,MC1593296,4150616,,,,1
55,SMART GEO TRANS INC,CANTON,OH,(215) 900-3028,MC1567578,4106473,,,,1
55,RMG MANAGEMENT MULTI-SERVICES LLC,GROVELAND,FL,(407) 558-9664,MC1511634,4013199,,,,2
55,C EVRIN TRANSPORT INC,WEST PALM BCH,FL,(561) 255-9190,MC1531623,4045194,,,,2
55,AJ EXPRESS INC,BUFORD,GA,(770) 589-9898,MC1557263,4089004,,,,8
55,D VELARDE'S LOGISTIC LLC,SAN DIEGO,CA,(619) 632-2787,MC1534856,4050681,,,,4
55,JETTCO INC,PHILADELPHIA,PA,(267) 988-2555,MC1583682,4125392,,,,5
55,K SARAN TRANS INC,BAKERSFIELD,CA,(661) 885-5517,MC1572107,4114214,,,,3
55,DSP TRUCKLINES INC,FRESNO,CA,(559) 908-4575,MC1565662,4103284,,,,4
55,SFS TRANSPORT INC,GREENWOOD,IN,(929) 398-0215,MC1588542,4142404,,,,1
55,BEESLA TRANSPORT INC,ROCHESTER,NY,(209) 452-2870,MC1563832,4100023,,,,1
55,C & T TRANSPORT SERVICES LLC,CHARLOTTE,NC,(704) 919-8409,MC1596304,4155998,,,,1
55,MIRACLE MOVERS OF FLORIDA LLC,CPE CANAVERAL,FL,(407) 819-0886,MC1564633,4101520,,,,1
55,T & D TRANSPORTATION LLC,BEDFORD,OH,(216) 245-9813,MC1546330,4070486,,,,1
55,SFUH SERVICES INC,FREMONT,CA,(510) 565-5799,MC1503945,4001347,,,,9
55,JUST2BAR LLC,TROY,NY,(321) 288-6309,MC1547167,4068795,,,,1
55,JOVAN XPRESS INC,KEYES,CA,(209) 410-0468,MC1584393,4135334,,,,1
55,SOLSAN LOGISTICS INC,MAYWOOD,CA,(323) 595-1253,MC1567652,2751613,,,,1
55,THE 252 LEGENDS LLC,WILSON,NC,(252) 218-2900,MC1530394,4043152,,,,3
55,SUPREME FREIGHT LINES INC,CERES,CA,(209) 499-3845,MC1658648,2987930,,,,3
55,MI VIDA FREIGHT INC,LEMONT,IL,(708) 800-4577,MC1669744,4291224,,,,2
55,MARBADA LOGISTICS INC,SUMMIT,IL,(727) 221-4513,MC1623365,4205925,,,,24
55,SWEET CAKES & MUFFINS LLC,WOODLAND PARK,NJ,(862) 529-1861,MC1660800,4274903,,,,1
55,PEPSU ROADWAYS INC,ATWATER,CA,(209) 864-6993,MC1624519,4208013,,,,4
55,J-WINS APPLIANCE AND DELIVERY LLC,GRAND RAPIDS,MI,(616) 541-7415,MC1633929,4225587,,,,1
55,MH CARGO INC,INDIANAPOLIS,IN,(530) 393-2876,MC1637272,4231681,,,,1
55,US SHIPWAY INC,MONROE,NY,(732) 580-4535,MC1644575,4245028,,,,1
55,RANDHAWA ROADKINGS INC,SUNNYVALE,CA,(559) 547-1117,MC1661432,4276039,,,,1
55,HALAC INC,BUFFALO,NY,(716) 482-2845,MC1587643,4140898,,,,1
55,BANI TRANSPORT INC,NEW PALESTINE,IN,(929) 456-7876,MC1660256,4273893,,,,1
55,MNS FREIGHT INC,SCHAUMBURG,IL,(872) 273-8742,MC1611079,4183469,,,,1
55,BAJRANGI TRANSPORT INC,UNION CITY,CA,(276) 279-5857,MC1614994,4190655,,,,1
55,NIKI TRANSPORTATION CORP,MIAMI,FL,(786) 665-5037,MC1590939,4146558,,,,1
55,PARAS TRANSPORTATION INC,FRESNO,CA,(559) 776-5725,MC1672597,4296519,,,,1
55,KSK LOGISTICS INC,ALLENTOWN,PA,(646) 946-2856,MC1600832,4164485,,,,3
55,IRIGOYEN FARMS INC,SELMA,CA,(559) 898-0103,MC1597268,2601060,,,,4
55,D AND J MOVING LLC,CAPE GIRARDEAU,MO,(573) 271-0570,MC1597191,4157554,,,,2
55,I LOVE THIS GARAGE LLC,OLEAN,NY,(716) 379-8699,MC1616959,4194375,,,,1
55,BARI786 LLC,STEELTON,PA,(908) 266-0037,MC1682182,4314328,,,,1
55,LHLN SERVICE INC,FLUSHING,NY,(646) 750-8701,MC1595667,4154820,,,,1
55,FEIYUN INC,EASTVALE,CA,(626) 636-6671,MC1686988,4322592,,,,1
55,IBANEZ INC,APPLE VALLEY,CA,(626) 465-5485,MC1631295,4220623,,,,1
55,C & E SERVICE SOLUTIONS LLC,CANTON,MI,(313) 744-3116,MC1696145,4341070,,,,1
55,LUTHRA ROADWAYS INC,TRACY,CA,(209) 362-6602,MC1698644,4346012,,,,1
55,STF INC,GREENWOOD,IN,(631) 903-2127,MC1699235,4347150,,,,3
55,HUIFENG TRANSPORTATION INC,ARCADIA,CA,(626) 898-1189,MC1614983,4190635,,,,1
55,OSFA INC,HUBER HEIGHTS,OH,(937) 581-2887,MC1596801,4147270,,,,10
55,CHEEMA ROADKING INC,FRESNO,CA,(916) 516-6718,MC1694875,4338578,,,,3
55,NY TRANSPOTATION INC,FLUSHING,NY,(646) 288-9186,MC1695691,4340201,,,,1
55,JBA XPRESS INC,CONCORD,CA,(925) 594-3177,MC1631018,4220100,,,,1
55,BELTRANS MVP INC,TIPP CITY,OH,(929) 509-9037,MC1658485,4270630,,,,5
55,AJ MULTANI EXPRESS INC,MERCED,CA,(929) 380-5945,MC1675528,4302002,,,,1
55,IREX TRANSPORT INC,GARY,IN,(773) 704-4003,MC1670328,4274485,,,,8
55,LXJ LOGISTICS INC,ROSEMEAD,CA,(626) 244-9585,MC1607986,4177766,,,,1
55,VELOO LOGISTICS INC,TROY,MI,(313) 910-4192,MC1692849,4334705,,,,4
55,SOAR LOGISTICS INC,CHINO,CA,(929) 488-8758,MC1647895,4251218,,,,1
55,MINIONS TRANSPORTATION CORP,MIAMI,FL,(305) 761-7508,MC1671788,4294929,,,,1
55,CAR-A-VAN AND COMPANY LLC,JERSEY CITY,NJ,(929) 401-1121,MC1665069,4282688,,,,1
55,SHREE SHYAM TRANSPORT INC,LODI,CA,(347) 753-6012,MC1696159,4341090,,,,1
55,ASSAT TRANSPORTATION INC,POMONA,CA,(562) 966-3081,MC1669729,4291199,,,,1
55,LUIS & KATHYS DELIVERIES LLC,CHICAGO,IL,(773) 416-9086,MC1677543,4305700,,,,4
55,BATTAN ROADKING INC,FRESNO,CA,(317) 908-1860,MC1639982,4236688,,,,3
55,ARW LOGISTICS INC,CARY,IL,(916) 607-1479,MC1618632,4197419,,,,1
55,AP SANDHU LOGISTIC INC,SAN BERNARDINO,CA,(412) 312-0431,MC1613793,4188516,,,,1
55,MOVE ON FREIGHT INC,BURR RIDGE,IL,(708) 725-0948,MC1626543,4211786,,,,12
55,MANGAL SINGH INC,BAKERSFIELD,CA,(661) 364-9567,MC1646693,4248972,,,,1
55,BLUE FLAG INC,INDIANAPOLIS,IN,(317) 652-1279,MC1635669,4228741,,,,6
55,J&I WALLS FREIGHT LLC,FLORISSANT,MO,(314) 249-6281,MC1605894,4155346,,,,1
55,SILK ROAD CARGO INC,INDIANAPOLIS,IN,(516) 581-3012,MC1664030,4280795,,,,1
55,TAHA N HALA TRANSPORTATION LLC,CORDOVA,TN,(901) 319-1700,MC1637203,4231562,,,,1
55,LOGISTICS TP&G LLC,NORTH BRUNSWICK,NJ,(732) 979-6616,MC1666731,4266241,,,,1
55,HOOK & GO LTL SERVICES LLC,NORTH BERGEN,NJ,(201) 893-2159,MC1618710,4197565,,,,3
55,DM AUTO MOVERS INC,LAKELAND,FL,(786) 312-4715,MC1632698,4223214,,,,6
55,RELIABLE 4 YOU TRANSPORTERS LLC,AURORA,IL,(708) 953-4770,MC1626929,4212483,,,,1
55,HUSTLER & FLO TRANSPORTATION SERVICES LLC,KNOXVILLE,TN,(865) 352-1044,MC1640771,4238090,,,,1
55,MALYAR TRANSPORTATION INC,AKRON,OH,(203) 999-0735,MC1621322,4202152,,,,11
55,STATES LOGISTIC INC,CLOVIS,CA,(559) 420-0100,MC1621421,4202321,,,,1
55,DJ AUTO LOGISTICS INC,LIBERTYVILLE,IL,(224) 395-1995,MC1661811,4276671,,,,15
55,ARCE EXPRESS INC,LAKE ZURICH,IL,(224) 286-3494,MC1691019,4331053,,,,3
55,RAMANS TRANSPORT INC,RANCHO CUCAMONGA,CA,(346) 646-8766,MC1675734,4302353,,,,5
55,SP FREIGHTWAY INC,SACRAMENTO,CA,(845) 475-7777,MC1653997,4262391,,,,1
55,KISMAT CARGO INC,TURLOCK,CA,(209) 698-4248,MC1603681,4169861,,,,4
55,AIYDEN TRANSPORTATION INC,COLLINGDALE,PA,(267) 312-9426,MC1620465,4200555,,,,1
55,CAY GENERAL INC,ELK GROVE,CA,(510) 925-4357,MC1636487,2851262,,,,94
55,JAI BHOLE TRANSPORT INC,CLOVIS,CA,(559) 720-2801,MC1687983,4324944,,,,2
55,TIGERS TEAM CORP,MONROE,OH,(513) 991-4073,MC1630049,4218290,,,,30
55,HEAVEN TRANSPORTER INC,FRESNO,CA,(209) 504-4234,MC1700238,4349050,,,,1
55,KANG J TRANS INC,BAKERSFIELD,CA,(714) 300-5764,MC1671827,4295014,,,,1
55,GR TRANSIT INC,EASTVALE,CA,(626) 595-5100,MC1698739,4346179,,,,1
55,BLACKWOOD EAST INC,SOMERSET,NJ,(917) 940-9869,MC1683993,4317589,,,,1
55,LEONARD BOWLES JR INC,SENOIA,GA,(678) 588-3033,MC1655470,4264969,,,,4
55,PURAB CARGO INC,FONTANA,CA,(909) 641-8867,MC1676407,4303616,,,,2
55,MR SAHI TRANSPORT INC,JURUPA VALLEY,CA,(951) 203-4184,MC1685735,4320697,,,,2
55,MLH FREIGHT INC,CROWN POINT,IN,(463) 317-6223,MC1701167,4350870,,,,1
55,1ST TRY TRANSPORTATION LLC,THOMSON,GA,(706) 962-1944,MC1677591,3065259,,,,2
55,SH BUTTAR EXPRESS INC,BAKERSFIELD,CA,(661) 549-0071,MC1622933,4205115,,,,1
55,SOLUTIONS TRANSPORT FL INC,MIAMI,FL,(786) 406-2453,MC1683901,4317448,,,,5
55,NEW HOPE FREIGHT INC,BAKERSFIELD,CA,(661) 649-4131,MC1658976,4268872,,,,12
55,911 DISPATCH TRUCKS MULTISERVICES LLC,MIAMI,FL,(786) 253-6267,MC1671696,4294761,,,,1
55,GO WITH ZOLO INC,MILLVILLE,NJ,(212) 871-7821,MC1659979,4273404,,,,2
55,BOUNDLESS RAPID LOGISTICS INC,FRESNO,CA,(626) 999-7351,MC1627022,4212667,,,,1
55,OVIE2 TRUCK SERVICE LLC,MIAMI,FL,(813) 364-9588,MC1676532,4284671,,,,1
55,RSL TRUCKLINES INC,CLARKSVILLE,OH,(937) 944-1555,MC1698178,4345066,,,,1
55,SOUTH WEST CARRIERS INC,BAKERSFIELD,CA,(661) 487-7823,MC1697335,4343421,,,,6
55,EVENSTART TRANSPORT INC,CHINO,CA,(626) 491-9995,MC1623686,4206506,,,,2
55,SAFE & SOUND SHIPPING LLC,CLIFTON,NJ,(201) 300-9860,MC1609509,4180615,,,,1
55,MATTU FREIGHT INC,FRESNO,CA,(916) 460-1004,MC1624385,4207800,,,,2
55,MENDEZ TRANSPORTATION LOGISTIC SERVICES LLC,LOS ANGELES,CA,(323) 332-7503,MC1605308,4172789,,,,1
55,F&D SOLUTION SERVICE LLC,NORTH BERGEN,NJ,(917) 399-0299,MC1685216,4319780,,,,1
55,GONZALEZ TRANSPORTATION INC,FONTANA,CA,(909) 964-6629,MC1636553,1107879,,,,3
55,AGST TRANSPORT INC,LANCASTER,CA,(818) 850-9886,MC1698850,4346414,,,,2
55,RED FEATHER LOGISTICS INC,HIGHLAND,IN,(219) 546-8700,MC1698297,4345266,,,,1
55,RISOLAT EXPRESS INC,BLOOMINGTON,IL,(267) 570-7090,MC1696142,4341065,,,,15
55,DOZAL'S TRANSPORTATION LLC,GLENDALE,AZ,(602) 367-3214,MC1621977,4203286,,,,1
55,APEX TOWING AND RECOVERY LLC,NEWFIELD,NJ,(856) 279-1935,MC1676051,4302955,,,,1
55,4S FREIGHT LLC,EAST WINDSOR,NJ,(929) 608-9666,MC1677140,4304945,,,,2
55,JCMI LOGISTICS INC,JURUPA VALLEY,CA,(909) 284-0979,MC1641644,3609083,,,,1
55,A & J REFRIGERATED LLC,SAN LUIS,AZ,(619) 944-8894,MC1645714,4247157,,,,1
55,H SIDHU TRANS INC,MANTECA,CA,(209) 305-3233,MC1699904,4348419,,,,1
55,YOU MOVING AND CLEANING SERVICES LLC,CHICAGO,IL,(773) 829-3145,MC1701573,4351577,,,,1
55,BOBO TRANSPORT CORP,PLAINFIELD,NJ,(929) 531-2979,MC1695894,4340585,,,,1
55,HERITAGE TRANS INC,MANTECA,CA,(209) 715-9749,MC1617455,4195293,,,,1
55,GOLDEN KING TRANSPORT INC,SOUTHBEND,IN,(929) 393-1145,MC1701228,4350979,,,,1
55,G.S.D TRANSPORT SERVICES LLC,LAKE WORTH,FL,(954) 560-0455,MC1618968,4198057,,,,1
55,MARRERO AUTO TRANSPORT INC,KISSIMMEE,FL,(407) 516-9933,MC1625788,3218490,,,,2
55,JAKK TRANS INC,STOCKTON,CA,(209) 933-1825,MC1709980,4367287,,,,1
55,CHIMNI TRANSPORT INC,ONTARIO,CA,(631) 933-5396,MC1761704,4465610,,,,1
55,RT LOGISTICS & SERVICES LLC,LAKELAND,FL,(813) 601-9892,MC1776372,4492988,,,,1
55,AMIRI TRANSPORT CORP,ELIZABETHPORT,NJ,(551) 229-7330,MC1714045,4374778,,,,1
55,KAIMLA XPRESS INC,SAN BERNARDINO,CA,(631) 877-9273,MC1706987,4361829,,,,1
55,ARSUL TRANS INC,SCHAUMBURG,IL,(773) 329-0194,MC1760356,4463044,,,,1
55,NEALY'S TRANSPORT & LLC,NORTH PLAINFIELD,NJ,(347) 265-7245,MC1744931,4433897,,,,1
55,CHARGER EXPRESS INC,SANTA CLARA,CA,(408) 373-6204,MC1774263,4489244,,,,1
55,ALLROAD CARGO INC,CHICAGO,IL,(773) 771-8857,MC1743527,4431115,,,,1
55,PROVERBIO 13-3 LLC,READING,PA,(835) 254-7207,MC1775465,4491420,,,,1
55,SANSI LOGISTICS CORP,POMONA,CA,(626) 771-5102,MC1738547,4421772,,,,1
55,ROVER DISPATCH INC,WILDWOOD,NJ,(640) 250-7333,MC1763491,4468927,,,,1
55,JNS GLOBAL SERVICES LLC,ORLANDO,FL,(407) 702-4513,MC1745921,4435612,,,,2
55,WE DELIVER LOGISTICS INC,DES PLAINES,IL,(224) 443-0658,MC1802219,4541337,,,,1
55,HB CARGO EXPRESS INC,SAN BERNARDINO,CA,(916) 995-4994,MC1739877,4424278,,,,1
55,FOREVER FREIGHTWAY INC,FRESNO,CA,(559) 231-3377,MC1790615,4519701,,,,1
55,L&R TRANS SOLUTIONS LLC,CAMPBELL HALL,NY,(917) 803-4045,MC1790976,4520436,,,,1
55,TRUST CARGO CORP,ELK GROVE VILLAGE,IL,(847) 630-1351,MC1711719,4370540,,,,1
55,R T ALL STATES CARRIERS LLC,GASTONIA,NC,(704) 840-8942,MC1725410,4396713,,,,1
55,J & J EXPORT LLC,CALEXICO,CA,(442) 250-5071,MC1720154,4386233,,,,1
55,CTX TRANS INC,SACRAMENTO,CA,(279) 254-8980,MC1745344,4434575,,,,1
55,NANO'S TRANSPORTATION LLC,RIVERSIDE,CA,(951) 275-4882,MC1732647,4410663,,,,1
55,NATRAJ LOGISTIC INC,SACRAMENTO,CA,(916) 907-2702,MC1794359,4526798,,,,1
55,PLS USA INC,LITTLE FERRY,NJ,(510) 415-4265,MC1785951,3400402,,,,1
55,CHOUDHARY ROADLINE INC,HAMPTON,GA,(470) 844-7839,MC1704880,4357992,,,,3
55,NINGGANG INC,ROWLAND HEIGHTS,CA,(626) 388-4815,MC1757958,4458486,,,,1
55,CONTRACTOR SORTO INC,GAINESVILLE,GA,(678) 772-7654,MC1737688,4420145,,,,0
55,GO LOGISTICS 24 LLC,TAMPA,FL,(407) 246-9662,MC1704660,4357579,,,,1
55,CHARNIAK TRUCK INC,BUFFALO GROVE,IL,(224) 294-4819,MC1781797,4503248,,,,1
55,R&F TRUCK LINES LLC,BAKERSFIELD,CA,(661) 499-8955,MC1739551,4423653,,,,1
55,HAYNES & SONS LLC,TAMPA,FL,(813) 458-1768,MC1770141,4478244,,,,1
55,AJIT TRANSPORTER INC,LATHROP,CA,(463) 204-7968,MC1790884,4520274,,,,1
55,MDM TRANSPORT INC,COUNTRYSIDE,IL,(224) 474-3014,MC1770175,4481723,,,,32
55,S & SETH MANAGEMENT LLC,ROCHESTER,NY,(585) 957-6037,MC1778126,4496286,,,,1
55,MYM EXPRESS INC,TIPP CITY,OH,(610) 937-9122,MC1722978,4391877,,,,2
55,OTTO EXPRESS INC,BELL,CA,(323) 317-1689,MC1734783,4414768,,,,0
55,SAINT-PM LLC,HOWE,IN,(260) 350-4976,MC1772105,4485155,,,,1
55,3 AAA LLC,PORT SAINT LUCIE,FL,(509) 261-8002,MC1733356,4412102,,,,1
55,CLASSIC HAULERS INC,GIBSONTON,FL,(863) 335-2040,MC1764212,4470344,,,,1
55,HIGHWAY SHIPPING DIVISION INC,YUBA  CITY,CA,(530) 812-2861,MC1709011,4365512,,,,55
55,ARLAN TRANSPORT INC,SCHAUMBURG,IL,(215) 888-6015,MC1777757,4495607,,,,1
55,GIO INC,GREENWOOD,IN,(463) 313-5019,MC1729518,4404657,,,,1
55,SPORT EXPRESS INC,STOW,OH,(330) 212-7226,MC1772637,4486130,,,,1
55,JINGYANG TRANSPORTATION INC,MONTEREY PARK,CA,(909) 234-7666,MC1719256,4384414,,,,1
55,WHEEL KING TRANS INC,STOCKTON,CA,(209) 880-9388,MC1741723,4427696,,,,1
55,YAVIR TRANSCO INC,PALATINE,IL,(312) 550-8042,MC1787759,4514430,,,,2
55,TWO PUPS AND A TRUCK LLC,VANDALIA,MO,(970) 402-7947,MC1795829,4529473,,,,0
55,J&N HOTSHOT HAULERS LLC,REED CITY,MI,(231) 598-0599,MC1721970,4389867,,,,1
55,D&R MOBILE DETAILING LLC,NORTH LAUDERDALE,FL,(239) 494-2121,MC1775093,4490745,,,,1
55,CG LOGISTICS CORP,MOUNT POCONO,PA,(201) 401-7155,MC1743632,4431330,,,,1
55,BEBOW TRANSPORT INC,ALMA,MI,(989) 681-3762,MC1749805,817784,,,,28
55,MOVEX TRANSPORTATION INC,WINNETKA,CA,(559) 696-6671,MC1794366,4526700,,,,1
55,REDLINE US LOGISTICS INC,ARCADIA,CA,(718) 517-1070,MC1720398,4386725,,,,1
55,CNF LOGISTICS CORPORATION,STONE PARK,IL,(773) 706-1063,MC1794882,4527708,,,,1
55,PAPRESE ANYEN PATA TRANSPORTATION LLC,KISSIMMEE,FL,(718) 915-4378,MC1754634,4452193,,,,1
55,QL EXPRESS CORP,MOUNT DORA,FL,(352) 869-2379,MC1789685,4518069,,,,1
55,SARDARA TRUCKLINE INC,CLOVIS,CA,(559) 473-6586,MC1751051,4445441,,,,1
55,XGEN FREIGHT INC,POMPANO BEACH,FL,(561) 876-0550,MC1729150,4403976,,,,3
55,ACE LINEHAUL INC,EL MONTE,CA,(949) 690-6948,MC1702178,4352787,,,,1
55,FARM & JUNCTION LLC,CRAWFORDSVILLE,IN,(765) 401-0169,MC1797042,4531794,,,,2
55,P&P TRUCK LINES LLC,NOGALES,AZ,(520) 470-3148,MC1705569,4359275,,,,2
55,LYNN FREIGHT INC,ATLANTA,GA,(404) 913-8250,MC1787320,4513630,,,,1
55,369 TRANSPORTATION LLC,WEST CHESTER,OH,(513) 212-1778,MC1754246,4451493,,,,1
55,D&C LOGISTICS SERVICES LLC,LEESBURG,GA,(229) 733-4695,MC1728704,4403139,,,,1
55,"TAMARIS DIAMOND CONSULTANTS, LLC",ORANGE PARK,FL,(904) 581-6816,MC1711080,4369372,,,,1
55,SHEROFFICIAL INC,MASON,OH,(929) 317-7070,MC1716604,4379688,,,,1
55,TURBO TRANSPORT INC,MORENO VALLEY,CA,(714) 863-5815,MC1764891,4471608,,,,1
55,ICE BOX LOGISTICS INC,NORTH HOLLYWOOD,CA,(424) 444-4347,MC1704290,4356838,,,,1
55,M&M TRANSPORT LANE LLC,APOPKA,FL,(407) 773-3031,MC1752298,4447845,,,,1
55,DAVIS&MILLER RELIABLE LLC,MORENO VALLEY,CA,(951) 809-7117,MC1780608,4501033,,,,1
55,VIG GEAR INC,SOUTH ELGIN,IL,(207) 752-0116,MC1726375,4398616,,,,1
55,CJH EX AND T LLC,FLOYDS KNOBS,IN,(502) 291-1170,MC1775282,4491088,,,,1
55,A&M TRANSPORTATION LLC,PONTIAC,MI,(810) 224-8710,MC1801763,4540528,,,,1
55,ROYAL STAR EXPRESS INC,HARRISON,NJ,(347) 247-8075,MC1802216,4541334,,,,1
55,TGI CARGO EXPRESS INC,BUFFALO GROVE,IL,(224) 475-3646,MC1740373,4425152,,,,1
55,COUNTRY WIDE TRANSFER INC,LOS ANGELES,CA,(323) 217-7126,MC1711940,4370915,,,,1
55,WARREN'S ROADSIDE ASSISTANCE LLC,YUBA CITY,CA,(916) 530-0204,MC1792020,3948378,,,,2
55,MODEL MOVING INC,CHARLOTTE,NC,(954) 909-3557,MC1708331,4364271,,,,2
55,CK FREIGHTLINE INC,SANTA CLARA,CA,(661) 314-6092,MC1759789,4461963,,,,1
55,DT TRANSPORTATION INC,COLUMBUS,OH,(216) 452-8448,MC1716869,4380135,,,,1
55,UNITY AUTO TRANSPORT INC,LEBANON,TN,(615) 710-2089,MC1707587,4362879,,,,2
55,3 PEAKS LLC,ELIZABETHTOWN,PA,(717) 471-6860,MC1764062,4470046,,,,1
55,"BRIGHT IDEA GENERATORS, LLC",VALDOSTA,GA,(800) 209-6330,MC1710806,4368838,,,,1
55,MM BEST CARGO INC,WILLIAMSPORT,PA,(646) 353-0962,MC1707416,4362567,,,,1
55,CK FREIGHT INC,INDIANAPOLIS,IN,(317) 937-7506,MC1704962,4358153,,,,1
55,GATEWAY CARRIERS INC,PATTERSON,CA,(925) 667-8531,MC1792131,4522590,,,,1
55,TRUCK VYBE EXPRESS SERVICES LLC,ALBANY,NY,(518) 379-8697,MC1801997,4540924,,,,1
55,L&L LOGISTIC LLC,CORONA,CA,(205) 705-4488,MC1702370,4353183,,,,1
